abstract_text,authors,authors_orgn,download,journal,key,keywords,page,refer_key,title,url,year
"运用沉积学原理对塔中地区志留系经历复杂成岩演化的沥青砂岩进行研究分析,了解到该岩石主要经过压实作用、胶结作用和溶蚀作用等成岩作用。其胶结物的主要类型有绿泥石、伊利石、高岭石、伊-蒙混层等粘土矿物以及碳酸盐矿物、石英、长石、黄铁矿等。孔隙类型以粒间孔隙、粒内孔、铸模孔、特大孔、裂缝孔隙等为主,其中以粒间孔隙最为发育,低地温梯度有利于在深层形成次生孔隙。志留系沥青砂岩储层物性受沉积和成岩双重因素的影响,成岩演化阶段处于晚成岩A期。根据影响储层物性的储层成岩作用,可将成岩相类型划分为不稳定碎屑溶蚀成岩相、压实-弱溶蚀成岩相、压实充填成岩相、压实压溶成岩相、碳酸盐胶结成岩相等几种主要类型,成岩相类型决定了储层性质,不稳定碎屑溶蚀成岩相和压实-弱溶蚀成岩相是本区较好的油气储层。 ",张金亮|杜桂林,中国海洋大学海洋地球科学学院|中国海洋大学海洋地球科学学院 山东青岛266003,419,矿物岩石,01d2e934-8416-11e8-b63a-408d5c0cc128,志留系|沥青砂岩|高岭石|次生孔隙|成岩相|储层性质,9,f162cf06-8415-11e8-b530-408d5c0cc128,塔中地区志留系沥青砂岩成岩作用及其对储层性质的影响,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,2006
库车坳陷中新生界以陆相碎屑建造为主，在该区储层砂岩中，钠长石为广泛存在的自生矿物之一。显微结构证据显示，成岩期钠长石交代长石等碎屑，或呈细小自形晶填隙产出；在化学成份上，钠长石与被交代的长石存在过渡关系。在碎屑长石钠长石化过程中，母体相的溶解速率大于钠长石的沉淀速率，并伴有石英、高岭石等矿物的消耗，因此有助于次生孔隙的发育及储层物性的改善。从高岭石的垂向分布，以及钠长石相对含量与埋深的关系，可以看出钠长石化作用主要发生在深成岩带（ ｍｅｓｏｄｉａｇｅｎｅｓｉｓ） ，对应于４ ０００ ～５ ５００ｍ 埋深，和９０ ℃～１１０ ℃地温带。在库车和塔北地区，主要工业油气藏亦集中分布在这一深度带。 ,叶瑛|沈忠悦|郑丽波|王怀照|方大钧,浙江大学地球科学系,290,高校地质学报,03a20426-8416-11e8-9d56-408d5c0cc128,塔里木盆地库车坳陷储层砂岩钠长石化,9,f162cf06-8415-11e8-b530-408d5c0cc128,塔里木库车坳陷中新生界储层砂岩成岩期钠长石化,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,1999
成岩相是一种根据其独特的、可观测的成岩组构特征予以识别和定义的岩石单位。成岩岩相分析以储集体为基本单元，通过对成岩岩相的识别和描述、成岩岩相序列分析及各种成岩岩相分布图的编制，从微观到宏观、从纵向到平面对成岩非均质性进行评价。对泌阳凹陷东部核三下亚段砂岩储集展的成岩老相及成岩非均质性进行研究，共识别出了四种主要成岩岩相及两大类七小类成岩岩相序列，并以此砂体为例对成岩岩相的平面分布及非质性进行了评价。 ,钟广法|邬宁芬,江汉石油学院!湖北省荆州市江汉石油学院物探系434102,646,石油勘探与开发,0537fe48-8416-11e8-aca4-408d5c0cc128,成岩作用|非均质|岩相分析|砂岩|储集层|泌阳凹陷,6,f162cf06-8415-11e8-b530-408d5c0cc128,成岩岩相分析:一种全新的成岩非均质性研究方法,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,1997
"通过研究砂岩的自生矿物、也隙变化特征及石英和长石的次生生长,认为 SiO2的主要来源是由于长石溶解和粘土矿物的转化。斜长石的钠长石化可在较低温度、压力的浅层发生,而钾长石的钠长石化则是在较深层段进行。文章还讨论了自生方解石、浊沸石和粘土矿物的分布、成因及压实、胶结和溶解作用对砂岩孔隙的影响。次生孔隙主要是长石、岩屑溶解的结果。斜长石溶解开始开成岩早期,钾长石溶解一般发生在成岩晚期。 ",卓胜广|周书欣|姜耀俭,大庆石油学院,145,地质科学,06c2fa46-8416-11e8-b81a-408d5c0cc128,成岩作用|自生矿物|长石溶解,10,f162cf06-8415-11e8-b530-408d5c0cc128,松辽盆地白垩系砂岩成岩作用,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,1992
"运用沉积及成藏理论对四川盆地西部地区须家河组砂岩的岩石类型、成岩作用及其成藏时间研究表明:砂岩储层的主要成岩作用有压实和压溶作用、胶结作用、溶蚀作用、破裂作用以及自生矿物的沉淀作用。压实作用是砂岩粒间孔隙减少的主要因素,然而,方解石的强烈胶结作用以及石英的次生加大作用是造成须家河组砂岩储层致密的关键因素。方解石胶结物和石英次生加大包裹体的温度测定表明方解石胶结物主要发育在100℃～140℃之间,石英次生加大主要发生在80℃～126℃之间,在此温度区间,有机质演化已到了成熟期,并在60℃～80℃之间就开始发生运移,因此,砂岩储层的致密时间晚于天然气的生成和运移时间,砂岩储层的致密时间应该在燕山构造活动期,大约在1.5×108a左右。 ",张哨楠,油气藏地质及开发工程国家重点实验室(成都理工大学)|成都理工大学能源学院,715,矿物岩石,09d6ea3a-8416-11e8-bfd2-408d5c0cc128,成岩作用|致密时间|砂岩储层|四川盆地西部|须家河组,6,f162cf06-8415-11e8-b530-408d5c0cc128,四川盆地西部须家河组砂岩储层成岩作用及致密时间讨论,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,2009
"利用薄片鉴定、扫描电镜、包裹体测温及压汞分析等手段,进行了储层岩石学特征、成岩作用类型、成岩阶段和成岩演化模式研究。研究区储层岩石类型为细粒-粗粒长石岩屑砂岩和岩屑长石砂岩,砂岩经历了机械压实压溶、化学胶结、交代、溶蚀和黏土矿物转化等成岩作用。依据成岩标志,研究区青山口组处于晚成岩期A2--A3亚期。成岩演化模式表明:嫩二、三段沉积时,青一段处于晚成岩A1期,青二、三段处于早成岩B亚期—晚成岩A1亚期;明水期,青山口组整体处于晚成岩A2亚期;古近纪,青一段进入晚成岩A3亚期,青二、三段中上部处于晚成岩A2亚期。 ",郭巍|李成博|苏飞,吉林大学地球科学学院,220,世界地质,0bd0e2c2-8416-11e8-96fc-408d5c0cc128,松辽盆地|青山口组|储层|成岩作用|演化模式,10,f162cf06-8415-11e8-b530-408d5c0cc128,松辽盆地情南—黑帝庙次凹青山口组储层成岩作用研究,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,2009
"根据成岩作用和成岩相对储集层发育的控制作用及与储集层分布的关系,探讨成岩相的形成机理、划分方案与评价方法及其在油气勘探中的应用和意义。针对碎屑岩、碳酸盐岩和火山岩等扩容性成岩相,提出了有机酸性水溶解作用、白云石化等8种主要成岩作用机理。划分出9类扩容性成岩相和7类致密化成岩相,提出了反映岩性、成岩作用和孔渗性3个层次内容的""孔渗级别+岩石类型+成岩作用类型""的成岩相命名方案。在成岩相勘探评价中,强调根据沉积相、测井相、地震相和岩心薄片等综合定量预测,提出了""四个步骤""、""三图叠合""的评价方法和成图方式,根据不同成岩相类型的分布预测有利储集体、""甜点""、成岩圈闭及油气成藏。指出了成岩相的发展方向及成岩学的设想和思考。图16表6参31 ",邹才能|陶士振|周慧|张响响|何东博|周川闽|王岚|王雪松|李富恒|朱如凯|罗平|袁选俊|徐春春|杨华,中国石油勘探开发研究院|中国石油天然气集团公司|中国石油西南油气田公司|中国石油长庆油田公司,3432,石油勘探与开发,0df9a9de-8416-11e8-a9f2-408d5c0cc128,成岩相|成因机理|分类命名|评价方法|油气勘探|成岩学,15,f162cf06-8415-11e8-b530-408d5c0cc128,成岩相的形成、分类与定量评价方法,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,2008
"The diagenetic processes of the Tabei sandstones in the Tarim Basin include compaction, cementation (quartz overgrowths, calcite, clay minerals and a minor amount of pyrite), and dissolution of the feldspar and calcite cement. Porosity was reduced by compaction from an assumed original 40% to about 22.1%. Cementation reduced porosity to 26.6%. The Tabei sandstones lost a little more porosity by compaction than by cementation. Quartz cementation, especially syntaxial quartz overgrowth, is a major... ",,,128,Petroleum Science,0fa07140-8416-11e8-8be6-408d5c0cc128,,13,f162cf06-8415-11e8-b530-408d5c0cc128,"Diagenesis and Its Effect on Reservoir Quality of Silurian Sandstones,Tabei Area,Tarim Basin,China",http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,2007
"大情字井地区位于长岭富油凹陷的中部,呈向斜型构造形态,以青山口组一段为主要目的层发现亿吨级油田。沉积相带研究表明,区内储集层主要发育于通榆-保康三角洲沉积体系,青一段至青三段沉积环境由“深湖型”过渡到“浅湖型”。青一段与青二段沉积环境相似,均发育“深湖型”三角洲前缘亚相砂体,储集体平面展布为多个独立的、顺源窄条带状的河控坝体及水下分流河道微相砂体,且多期次储集体错叠连片分布,为形成大面积岩性油藏提供了条件。岩性油藏综合分析得出,该区青二段具有与青一段相似的相带展布特点,有利于形成自生自储和下生上储型的生储盖组合方式,尚具有5000万t的勘探潜力,是下一步岩性油藏勘探的主要方向。图7表1参12 ",魏兆胜|宋新民|唐振兴|初霞|杨光,中国石油吉林油田公司|中国石油勘探开发研究院|中国石油吉林油田公司 中国地质大学(武汉),590,石油勘探与开发,11b606d4-8416-11e8-bbac-408d5c0cc128,岩性油藏|深湖型|浅湖型|青山口组|大情字井地区,6,f162cf06-8415-11e8-b530-408d5c0cc128,大情字井地区上白垩统青山口组沉积相与岩性油藏,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,2007
"岩石孔隙结构特征是影响储层流体(油、气、水)的储集能力和开采油气资源的主要因素,因此明确储集层岩石的孔隙结构特征是充分发挥油气产能和提高油气采收率的关键。根据岩心分析、铸体薄片和岩石图像分析方法,尤其是运用了激光扫描共聚焦显微镜三维图像分析方法,对大情字井地区白垩系下统青山口组高台子油层低渗透孔隙结构进行了综合研究,重点讨论了孔隙度和渗透率的关系、孔隙结构对渗透率的影响以及影响储层储集性的因素。 ",张大伟|陈发景|程刚,中国地质大学|中国地质大学 北京100083中国石油天然气股份有限公司吉林油田勘探事业部|吉林松原138001,501,石油与天然气地质,136492c2-8416-11e8-b8c1-408d5c0cc128,孔隙结构|图像分析|控制因素|储层评价|低渗透储层|高台子油层|松辽盆地,7,f162cf06-8415-11e8-b530-408d5c0cc128,松辽盆地大情字井地区高台子油层储集层孔隙结构的微观特征,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,2006
"运用沉积学原理对塔中地区志留系经历复杂成岩演化的沥青砂岩进行研究分析,了解到该岩石主要经过压实作用、胶结作用和溶蚀作用等成岩作用。其胶结物的主要类型有绿泥石、伊利石、高岭石、伊-蒙混层等粘土矿物以及碳酸盐矿物、石英、长石、黄铁矿等。孔隙类型以粒间孔隙、粒内孔、铸模孔、特大孔、裂缝孔隙等为主,其中以粒间孔隙最为发育,低地温梯度有利于在深层形成次生孔隙。志留系沥青砂岩储层物性受沉积和成岩双重因素的影响,成岩演化阶段处于晚成岩A期。根据影响储层物性的储层成岩作用,可将成岩相类型划分为不稳定碎屑溶蚀成岩相、压实-弱溶蚀成岩相、压实充填成岩相、压实压溶成岩相、碳酸盐胶结成岩相等几种主要类型,成岩相类型决定了储层性质,不稳定碎屑溶蚀成岩相和压实-弱溶蚀成岩相是本区较好的油气储层。 ",张金亮|杜桂林,中国海洋大学海洋地球科学学院|中国海洋大学海洋地球科学学院 山东青岛266003,419,矿物岩石,1599256e-8416-11e8-a987-408d5c0cc128,志留系|沥青砂岩|高岭石|次生孔隙|成岩相|储层性质,9,f162cf06-8415-11e8-b530-408d5c0cc128,塔中地区志留系沥青砂岩成岩作用及其对储层性质的影响,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,2006
库车坳陷中新生界以陆相碎屑建造为主，在该区储层砂岩中，钠长石为广泛存在的自生矿物之一。显微结构证据显示，成岩期钠长石交代长石等碎屑，或呈细小自形晶填隙产出；在化学成份上，钠长石与被交代的长石存在过渡关系。在碎屑长石钠长石化过程中，母体相的溶解速率大于钠长石的沉淀速率，并伴有石英、高岭石等矿物的消耗，因此有助于次生孔隙的发育及储层物性的改善。从高岭石的垂向分布，以及钠长石相对含量与埋深的关系，可以看出钠长石化作用主要发生在深成岩带（ ｍｅｓｏｄｉａｇｅｎｅｓｉｓ） ，对应于４ ０００ ～５ ５００ｍ 埋深，和９０ ℃～１１０ ℃地温带。在库车和塔北地区，主要工业油气藏亦集中分布在这一深度带。 ,叶瑛|沈忠悦|郑丽波|王怀照|方大钧,浙江大学地球科学系,290,高校地质学报,1777565c-8416-11e8-80b6-408d5c0cc128,塔里木盆地库车坳陷储层砂岩钠长石化,9,f162cf06-8415-11e8-b530-408d5c0cc128,塔里木库车坳陷中新生界储层砂岩成岩期钠长石化,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,1999
成岩相是一种根据其独特的、可观测的成岩组构特征予以识别和定义的岩石单位。成岩岩相分析以储集体为基本单元，通过对成岩岩相的识别和描述、成岩岩相序列分析及各种成岩岩相分布图的编制，从微观到宏观、从纵向到平面对成岩非均质性进行评价。对泌阳凹陷东部核三下亚段砂岩储集展的成岩老相及成岩非均质性进行研究，共识别出了四种主要成岩岩相及两大类七小类成岩岩相序列，并以此砂体为例对成岩岩相的平面分布及非质性进行了评价。 ,钟广法|邬宁芬,江汉石油学院!湖北省荆州市江汉石油学院物探系434102,646,石油勘探与开发,18fefae8-8416-11e8-a737-408d5c0cc128,成岩作用|非均质|岩相分析|砂岩|储集层|泌阳凹陷,6,f162cf06-8415-11e8-b530-408d5c0cc128,成岩岩相分析:一种全新的成岩非均质性研究方法,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:KWYS.0.2012-04-012,1997
